"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2010",118.531019673978,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2011",119.619658108374,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2012",114.674606305646,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2013",108.888488578056,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2014",100.795878857889,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2016",98.8278242847918,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2017",102.031292742945,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2018",104.452378035839,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2019",105.721926729262,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2020",107.154629713517,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","A","2021",110.968468922961,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2007",122.839455154751,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2008",124.546407708554,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2009",113.280692014079,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2010",115.034236534151,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2011",118.605655886811,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2012",112.258624697876,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2013",107.509441175221,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2014",101.167910176977,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2016",101.587283958462,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2017",104.481228019554,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2018",106.950644718519,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2019",109.488488299789,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2020",117.291449044475,
"SVN","HOUSECOST","PRICERENT","IDX2015","A","2021",126.238019406807,
"SVN","HOUSECOST","REAL","IDX2015","A","2007",136.629911222688,
"SVN","HOUSECOST","REAL","IDX2015","A","2008",138.471460082934,
"SVN","HOUSECOST","REAL","IDX2015","A","2009",124.288306703929,
"SVN","HOUSECOST","REAL","IDX2015","A","2010",122.666865069318,
"SVN","HOUSECOST","REAL","IDX2015","A","2011",123.801418928152,
"SVN","HOUSECOST","REAL","IDX2015","A","2012",113.317795817795,
"SVN","HOUSECOST","REAL","IDX2015","A","2013",105.13396223644,
"SVN","HOUSECOST","REAL","IDX2015","A","2014",98.6090937610543,
"SVN","HOUSECOST","REAL","IDX2015","A","2015",100,
"SVN","HOUSECOST","REAL","IDX2015","A","2016",103.631902441322,
"SVN","HOUSECOST","REAL","IDX2015","A","2017",110.485425024971,
"SVN","HOUSECOST","REAL","IDX2015","A","2018",117.808196967543,
"SVN","HOUSECOST","REAL","IDX2015","A","2019",124.048425314509,
"SVN","HOUSECOST","REAL","IDX2015","A","2020",130.550435726425,
"SVN","HOUSECOST","REAL","IDX2015","A","2021",140.699734651673,
"SVN","HOUSECOST","RENT","IDX2015","A","2000",56.5596259573897,
"SVN","HOUSECOST","RENT","IDX2015","A","2001",63.3405187252276,
"SVN","HOUSECOST","RENT","IDX2015","A","2002",69.0355651398559,
"SVN","HOUSECOST","RENT","IDX2015","A","2003",78.5706378506984,
"SVN","HOUSECOST","RENT","IDX2015","A","2004",87.9015488976235,
"SVN","HOUSECOST","RENT","IDX2015","A","2005",92.50825644229,
"SVN","HOUSECOST","RENT","IDX2015","A","2006",95.4974458041833,
"SVN","HOUSECOST","RENT","IDX2015","A","2007",98.3399714707675,
"SVN","HOUSECOST","RENT","IDX2015","A","2008",103.820021133172,
"SVN","HOUSECOST","RENT","IDX2015","A","2009",103.319192051415,
"SVN","HOUSECOST","RENT","IDX2015","A","2010",101.876680294944,
"SVN","HOUSECOST","RENT","IDX2015","A","2011",101.488327129866,
"SVN","HOUSECOST","RENT","IDX2015","A","2012",99.8333036414247,
"SVN","HOUSECOST","RENT","IDX2015","A","2013",98.7758050228109,
"SVN","HOUSECOST","RENT","IDX2015","A","2014",98.052466627603,
